;DAY;WEEK;MONTH;YEAR;YEAR_MONTH;NUMSEG;NUMSILLON;CODSEG;ACTIF;LIBTYP;RESAOPEN;DATE_RES;STATUT_SNCF;CODSILLON;DSTFIN;NUMLIGNE;KMS;SENS;SERVICE;CLOSING;REF;DEP;ARR;CODLIGNE;DATCAL;HRE_DEP_MOD;HRE_ARR_MOD;IDCALJ;SEG_MOD;RESTRICT_LNG;EXCTRAIN;EXCSILLON;ENVOI_BULLETIN_COMPO;NUMMISDEP
3306;22;25;6;2019;06-2019;16266;6;30105;1;Arrivee;1;23-05-2019 00:00:00;3.0;30105;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;22-06-2019 11:00:00;22-06-2019 15:06:00;22-06-2019 16:03:00;23-06-2019 07:13:00;BTG-LB;2019-06-22;16:03:00;07:13:00;2000.0;2129.0;0.0;;6.0;3.0;16286.0
3307;22;25;6;2019;06-2019;16266;6;30105;1;Arrivee;1;23-05-2019 00:00:00;3.0;30105;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;22-06-2019 11:00:00;22-06-2019 15:06:00;22-06-2019 16:03:00;23-06-2019 07:13:00;BTG-LB;2019-06-22;;;;;;;;3.0;16286.0
3308;22;25;6;2019;06-2019;16019;462;MB-30301;1;Arrivee;1;23-05-2019 00:00:00;3.0;30371;LE BOULOU;32;590;0;MACON-VILLE/LE BOULOU;22-06-2019 11:00:00;22-06-2019 12:24:00;22-06-2019 16:12:00;23-06-2019 01:22:00;MAC - LBP;2019-06-22;16:12:00;01:22:00;2000.0;15051.0;0.0;;462.0;3.0;16039.0
3309;22;25;6;2019;06-2019;16019;462;MB-30301;1;Arrivee;1;23-05-2019 00:00:00;3.0;30371;LE BOULOU;32;590;0;MACON-VILLE/LE BOULOU;22-06-2019 11:00:00;22-06-2019 12:24:00;22-06-2019 16:12:00;23-06-2019 01:22:00;MAC - LBP;2019-06-22;;;;;;;;3.0;16039.0
3310;22;25;6;2019;06-2019;15891;329;30521;1;Arrivee;1;23-05-2019 00:00:00;3.0;30521;SETE;23;900;0;SETE/BETTEMBOURG;22-06-2019 08:00:00;22-06-2019 18:00:00;22-06-2019 18:27:00;23-06-2019 07:03:00;BTG-SETE;2019-06-22;;;;;;;;3.0;15911.0
3311;22;25;6;2019;06-2019;16297;134;30107;0;Supprimee;0;23-05-2019 00:00:00;;30167;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;22-06-2019 16:00:00;22-06-2019 18:00:00;22-06-2019 19:40:00;23-06-2019 09:25:00;BTG-LB;2019-06-22;;;;;;;;;
3312;22;25;6;2019;06-2019;16373;3;30006;1;Arrivee;1;23-05-2019 00:00:00;3.0;30006;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;22-06-2019 17:00:00;21-06-2019 21:34:00;22-06-2019 21:28:00;23-06-2019 12:02:00;LB-BTG;2019-06-22;;;;;;;;3.0;16393.0
3313;22;25;6;2019;06-2019;16373;3;30006;1;Arrivee;1;23-05-2019 00:00:00;3.0;30006;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;22-06-2019 17:00:00;21-06-2019 21:34:00;22-06-2019 21:28:00;23-06-2019 12:02:00;LB-BTG;2019-06-22;21:28:00;12:02:00;2000.0;2126.0;1.0;;3.0;3.0;16393.0
3314;22;29;7;2019;07-2019;17020;453;30440;1;Ouverte a la reservation;1;22-06-2019 00:00:00;;30440;BETTEMBOURG;22;900;1;SETE/BETTEMBOURG;21-07-2019 17:00:00;21-07-2019 17:00:00;22-07-2019 15:26:00;23-07-2019 04:34:00;SETE-BTG;2019-07-22;;;;;;;;;
3315;22;29;7;2019;07-2019;16398;378;30006;1;Ouverte a la reservation;1;22-06-2019 00:00:00;;30816;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;22-07-2019 15:42:00;22-07-2019 15:42:00;22-07-2019 18:00:00;23-07-2019 10:21:00;LB-BTG;2019-07-22;;;;;;;;;
3316;22;29;7;2019;07-2019;16398;378;30006;1;Ouverte a la reservation;1;22-06-2019 00:00:00;;30816;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;22-07-2019 15:42:00;22-07-2019 15:42:00;22-07-2019 18:00:00;23-07-2019 10:21:00;LB-BTG;2019-07-22;18:00:00;10:21:00;2030.0;2126.0;0.0;;378.0;;
3317;22;29;7;2019;07-2019;16310;151;30107;1;Ouverte a la reservation;1;22-06-2019 00:00:00;;30177;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;22-07-2019 16:53:00;22-07-2019 16:53:00;22-07-2019 18:10:00;23-07-2019 10:05:00;BTG-LB;2019-07-22;;;;;;;;;
3318;22;29;7;2019;07-2019;16310;151;30107;1;Ouverte a la reservation;1;22-06-2019 00:00:00;;30177;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;22-07-2019 16:53:00;22-07-2019 16:53:00;22-07-2019 18:10:00;23-07-2019 10:05:00;BTG-LB;2019-07-22;18:10:00;10:05:00;2030.0;2130.0;1.0;;151.0;;
3319;22;29;7;2019;07-2019;16433;1;BB-30000;1;Ouverte a la reservation;1;22-06-2019 00:00:00;;30113;PERPIGNAN;27;1220;1;BETTEMBOURG/BARCELONA;22-07-2019 16:30:00;22-07-2019 16:30:00;22-07-2019 19:30:00;23-07-2019 17:22:00;BCN-BTG;2019-07-22;;;;;;;;;
3320;22;29;7;2019;07-2019;15961;359;41314;1;Au depart;1;22-06-2019 00:00:00;;41314;CALAIS;25;1150;1;CALAIS/ORBASSANO;22-07-2019 20:00:00;22-07-2019 20:00:00;22-07-2019 22:20:00;23-07-2019 21:19:00;ORBA - CAL;2019-07-22;;;;;;;;;
3321;22;29;7;2019;07-2019;16002;401;CM-30301;1;Ouverte a la reservation;1;22-06-2019 00:00:00;;30301;MACON;30;810;0;CALAIS/MACON-VILLE;22-07-2019 22:00:00;22-07-2019 22:45:00;22-07-2019 23:35:00;23-07-2019 13:45:00;CAL-MAC;2019-07-22;;;;;;;;;
3322;22;29;7;2019;07-2019;16087;73;30301;1;Ouverte a la reservation;1;22-06-2019 00:00:00;;30301;LE BOULOU;5;1500;0;CALAIS/LE BOULOU;22-07-2019 22:00:00;22-07-2019 22:45:00;22-07-2019 23:35:00;24-07-2019 00:48:00;CAL-LB;2019-07-22;;;;;;;;;
3323;22;34;8;2019;08-2019;16912;59;30000;0;Supprimee;0;23-07-2019 00:00:00;;30020;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;21-08-2019 23:00:00;22-08-2019 03:02:00;22-08-2019 04:23:00;22-08-2019 20:00:00;LB-BTG;2019-08-22;04:23:00;20:00:00;2061.0;2123.0;0.0;;59.0;;
3324;22;34;8;2019;08-2019;16912;59;30000;0;Supprimee;0;23-07-2019 00:00:00;;30020;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;21-08-2019 23:00:00;22-08-2019 03:02:00;22-08-2019 04:23:00;22-08-2019 20:00:00;LB-BTG;2019-08-22;;;;;;;;;
3325;22;34;8;2019;08-2019;17133;4;30101;1;Planifiee;0;23-07-2019 00:00:00;;30101;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;22-08-2019 02:00:00;22-08-2019 03:42:00;22-08-2019 05:22:00;22-08-2019 18:58:00;BTG-LB;2019-08-22;05:22:00;18:58:00;2061.0;2127.0;0.0;;4.0;;
3326;22;34;8;2019;08-2019;17133;4;30101;1;Planifiee;0;23-07-2019 00:00:00;;30101;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;22-08-2019 02:00:00;22-08-2019 03:42:00;22-08-2019 05:22:00;22-08-2019 18:58:00;BTG-LB;2019-08-22;;;;;;;;;
3327;22;34;8;2019;08-2019;16558;404;BM-30200;1;Planifiee;0;23-07-2019 00:00:00;;30200;MACON;33;590;1;MACON-VILLE/LE BOULOU;22-08-2019 02:00:00;22-08-2019 05:28:00;22-08-2019 06:16:00;22-08-2019 14:30:00;LBP - MAC;2019-08-22;;;;;;;;;
3328;22;34;8;2019;08-2019;16630;76;30200;1;Planifiee;0;23-07-2019 00:00:00;;30200;CALAIS;6;1500;1;CALAIS/LE BOULOU;22-08-2019 03:00:00;22-08-2019 04:30:00;22-08-2019 06:16:00;23-08-2019 04:21:00;LB-CAL;2019-08-22;;;;;;;;;
3329;22;34;8;2019;08-2019;16594;405;MC-30200;1;Planifiee;0;23-07-2019 00:00:00;;30200;CALAIS;31;810;1;CALAIS/MACON-VILLE;22-08-2019 11:00:00;22-08-2019 15:00:00;22-08-2019 15:40:00;23-08-2019 04:21:00;MAC - CAL;2019-08-22;;;;;;;;;
3330;22;34;8;2019;08-2019;16803;6;30105;1;Planifiee;0;23-07-2019 00:00:00;;30105;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;22-08-2019 12:00:00;22-08-2019 14:45:00;22-08-2019 15:42:00;23-08-2019 07:13:00;BTG-LB;2019-08-22;;;;;;;;;
3331;22;34;8;2019;08-2019;16702;399;MB-30301;1;Planifiee;0;23-07-2019 00:00:00;;30341;LE BOULOU;32;590;0;MACON-VILLE/LE BOULOU;22-08-2019 11:00:00;22-08-2019 12:27:00;22-08-2019 16:17:00;23-08-2019 05:24:00;MAC - LBP;2019-08-22;16:17:00;05:24:00;2061.0;15051.0;0.0;;399.0;;
3332;22;34;8;2019;08-2019;16702;399;MB-30301;1;Planifiee;0;23-07-2019 00:00:00;;30341;LE BOULOU;32;590;0;MACON-VILLE/LE BOULOU;22-08-2019 11:00:00;22-08-2019 12:27:00;22-08-2019 16:17:00;23-08-2019 05:24:00;MAC - LBP;2019-08-22;;;;;;;;;
3333;22;34;8;2019;08-2019;16935;3;30006;1;Planifiee;0;23-07-2019 00:00:00;;30006;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;22-08-2019 17:00:00;22-08-2019 19:10:00;22-08-2019 21:28:00;23-08-2019 16:48:00;LB-BTG;2019-08-22;;;;;;;;;
3334;22;34;8;2019;08-2019;16667;400;CM-30301;1;Planifiee;0;23-07-2019 00:00:00;;30341;MACON;30;810;0;CALAIS/MACON-VILLE;22-08-2019 22:00:00;22-08-2019 22:45:00;22-08-2019 23:35:00;23-08-2019 13:45:00;CAL-MAC;2019-08-22;;;;;;;;;
3335;22;34;8;2019;08-2019;16739;90;30301;1;Planifiee;0;23-07-2019 00:00:00;;30341;LE BOULOU;5;1500;0;CALAIS/LE BOULOU;22-08-2019 22:00:00;22-08-2019 22:45:00;22-08-2019 23:35:00;24-08-2019 05:24:00;CAL-LB;2019-08-22;;;;;;;;;
3336;22;34;8;2019;08-2019;16739;90;30301;1;Planifiee;0;23-07-2019 00:00:00;;30341;LE BOULOU;5;1500;0;CALAIS/LE BOULOU;22-08-2019 22:00:00;22-08-2019 22:45:00;22-08-2019 23:35:00;24-08-2019 05:24:00;CAL-LB;2019-08-22;23:35:00;05:24:00;2061.0;3089.0;0.0;;90.0;;
3337;22;34;8;2019;08-2019;16667;400;CM-30301;1;Planifiee;0;23-07-2019 00:00:00;;30341;MACON;30;810;0;CALAIS/MACON-VILLE;22-08-2019 22:00:00;22-08-2019 22:45:00;22-08-2019 23:35:00;23-08-2019 13:45:00;CAL-MAC;2019-08-22;23:35:00;13:45:00;2061.0;15067.0;0.0;;400.0;;
3338;23;04;1;2019;01-2019;12582;22;30000;1;Arrivee;1;24-12-2018 00:00:00;3.0;30010;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;22-01-2019 23:00:00;23-01-2019 02:30:00;23-01-2019 03:55:00;23-01-2019 17:22:00;LB-BTG;2019-01-23;;;;;;;;3.0;12602.0
3339;23;04;1;2019;01-2019;12510;4;30101;1;Arrivee;1;24-12-2018 00:00:00;3.0;30101;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;23-01-2019 01:00:00;23-01-2019 03:51:00;23-01-2019 04:11:00;23-01-2019 18:55:00;BTG-LB;2019-01-23;;;;;;;;3.0;12530.0
3340;23;04;1;2019;01-2019;12678;74;30301;1;Arrivee;1;24-12-2018 00:00:00;3.0;30311;LE BOULOU;5;1500;0;CALAIS/LE BOULOU;22-01-2019 22:00:00;23-01-2019 03:00:00;23-01-2019 04:12:00;24-01-2019 00:51:00;CAL-LB;2019-01-23;;;;;;;;3.0;12698.0
3341;23;04;1;2019;01-2019;12698;76;30200;1;Arrivee;1;24-12-2018 00:00:00;3.0;30200;CALAIS;6;1500;1;CALAIS/LE BOULOU;23-01-2019 03:00:00;23-01-2019 04:30:00;23-01-2019 06:19:00;24-01-2019 02:23:00;LB-CAL;2019-01-23;;;;;;;;3.0;12718.0
3342;23;04;1;2019;01-2019;12538;6;30105;1;Arrivee;1;24-12-2018 00:00:00;3.0;30105;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;23-01-2019 12:30:00;23-01-2019 14:45:00;23-01-2019 15:42:00;24-01-2019 07:10:00;BTG-LB;2019-01-23;;;;;;;;3.0;12558.0
3343;23;04;1;2019;01-2019;12607;2;30004;1;Arrivee;1;24-12-2018 00:00:00;3.0;30004;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;23-01-2019 13:00:00;23-01-2019 15:00:00;23-01-2019 16:05:00;24-01-2019 06:29:00;LB-BTG;2019-01-23;;;;;;;;3.0;12627.0
3344;23;04;1;2019;01-2019;12734;358;41321;1;Arrivee;1;24-12-2018 00:00:00;3.0;41321;SAINT JEAN DE MAURIENNE;24;1150;0;CALAIS/ORBASSANO;23-01-2019 16:30:00;23-01-2019 17:00:00;23-01-2019 19:15:00;24-01-2019 13:32:00;CAL-ORBA;2019-01-23;;;;;;;;3.0;12754.0
3345;23;04;1;2019;01-2019;12633;3;30006;1;Arrivee;1;24-12-2018 00:00:00;3.0;30006;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;23-01-2019 18:00:00;23-01-2019 21:10:00;23-01-2019 21:31:00;24-01-2019 12:03:00;LB-BTG;2019-01-23;21:31:00;12:03:00;1850.0;2126.0;1.0;;3.0;3.0;12653.0
3346;23;04;1;2019;01-2019;12633;3;30006;1;Arrivee;1;24-12-2018 00:00:00;3.0;30006;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;23-01-2019 18:00:00;23-01-2019 21:10:00;23-01-2019 21:31:00;24-01-2019 12:03:00;LB-BTG;2019-01-23;;;;;;;;3.0;12653.0
3347;23;04;1;2019;01-2019;12658;328;30420;1;Arrivee;1;24-12-2018 00:00:00;3.0;30420;BETTEMBOURG;22;900;1;SETE/BETTEMBOURG;23-01-2019 20:00:00;23-01-2019 21:45:00;23-01-2019 21:56:00;24-01-2019 10:35:00;SETE-BTG;2019-01-23;;;;;;;;3.0;12678.0
3348;23;04;1;2019;01-2019;12658;328;30420;1;Arrivee;1;24-12-2018 00:00:00;3.0;30420;BETTEMBOURG;22;900;1;SETE/BETTEMBOURG;23-01-2019 20:00:00;23-01-2019 21:45:00;23-01-2019 21:56:00;24-01-2019 10:35:00;SETE-BTG;2019-01-23;21:56:00;10:35:00;1850.0;11699.0;0.0;;328.0;3.0;12678.0
3349;23;04;1;2019;01-2019;12561;120;30107;1;Arrivee;1;24-12-2018 00:00:00;3.0;30137;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;23-01-2019 18:00:00;23-01-2019 21:33:00;23-01-2019 22:15:00;24-01-2019 13:06:00;BTG-LB;2019-01-23;22:15:00;13:06:00;1850.0;2130.0;1.0;;120.0;3.0;12581.0
3350;23;04;1;2019;01-2019;12561;120;30107;1;Arrivee;1;24-12-2018 00:00:00;3.0;30137;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;23-01-2019 18:00:00;23-01-2019 21:33:00;23-01-2019 22:15:00;24-01-2019 13:06:00;BTG-LB;2019-01-23;;;;;;;;3.0;12581.0
3351;23;04;1;2019;01-2019;12757;359;41314;1;Arrivee;1;24-12-2018 00:00:00;;41314;CALAIS;25;1150;1;CALAIS/ORBASSANO;23-01-2019 20:30:00;23-01-2019 20:00:00;23-01-2019 22:20:00;24-01-2019 20:32:00;ORBA - CAL;2019-01-23;;;;;;;;3.0;12777.0
3352;23;08;2;2019;02-2019;14545;73;30301;1;Arrivee;1;24-01-2019 00:00:00;3.0;30301;LE BOULOU;5;1500;0;CALAIS/LE BOULOU;22-02-2019 22:00:00;23-02-2019 03:00:00;23-02-2019 04:12:00;24-02-2019 00:48:00;CAL-LB;2019-02-23;04:12:00;00:48:00;1881.0;3089.0;0.0;;73.0;3.0;14565.0
3353;23;08;2;2019;02-2019;14545;73;30301;1;Arrivee;1;24-01-2019 00:00:00;3.0;30301;LE BOULOU;5;1500;0;CALAIS/LE BOULOU;22-02-2019 22:00:00;23-02-2019 03:00:00;23-02-2019 04:12:00;24-02-2019 00:48:00;CAL-LB;2019-02-23;;;;;;;;3.0;14565.0
3354;23;08;2;2019;02-2019;14763;386;BB-30101;1;Arrivee;1;24-01-2019 00:00:00;3.0;YYY;BARCELONE;26;1220;0;BETTEMBOURG/BARCELONA;22-02-2019 23:00:00;23-02-2019 04:12:00;23-02-2019 05:32:00;24-02-2019 01:35:00;BTG-BCN;2019-02-23;05:32:00;01:35:00;1881.0;14751.0;0.0;;386.0;;14783.0
3355;23;08;2;2019;02-2019;14763;386;BB-30101;1;Arrivee;1;24-01-2019 00:00:00;3.0;YYY;BARCELONE;26;1220;0;BETTEMBOURG/BARCELONA;22-02-2019 23:00:00;23-02-2019 04:12:00;23-02-2019 05:32:00;24-02-2019 01:35:00;BTG-BCN;2019-02-23;;;;;;;;;14783.0
3356;23;08;2;2019;02-2019;14758;380;BP-30101;1;Arrivee;1;24-01-2019 00:00:00;3.0;30101;PERPIGNAN;28;1020;0;BETTEMBOURG/PERPIGNAN-ROUSSILLON;22-02-2019 23:00:00;23-02-2019 04:44:00;23-02-2019 05:32:00;23-02-2019 18:44:00;BTG-PPN;2019-02-23;;;;;;;;3.0;14778.0
3357;23;08;2;2019;02-2019;14575;76;30200;1;Arrivee;1;24-01-2019 00:00:00;3.0;30200;CALAIS;6;1500;1;CALAIS/LE BOULOU;23-02-2019 03:00:00;23-02-2019 04:30:00;23-02-2019 06:16:00;24-02-2019 02:23:00;LB-CAL;2019-02-23;;;;;;;;3.0;14595.0
3358;23;08;2;2019;02-2019;14610;6;30105;1;Arrivee;1;24-01-2019 00:00:00;3.0;30105;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;23-02-2019 12:30:00;23-02-2019 15:06:00;23-02-2019 16:03:00;24-02-2019 07:13:00;BTG-LB;2019-02-23;;;;;;;;3.0;14630.0
3359;23;08;2;2019;02-2019;14610;6;30105;1;Arrivee;1;24-01-2019 00:00:00;3.0;30105;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;23-02-2019 12:30:00;23-02-2019 15:06:00;23-02-2019 16:03:00;24-02-2019 07:13:00;BTG-LB;2019-02-23;16:03:00;07:13:00;1881.0;2129.0;0.0;;6.0;3.0;14630.0
3360;23;08;2;2019;02-2019;14458;329;30521;1;Arrivee;1;24-01-2019 00:00:00;3.0;30521;SETE;23;900;0;SETE/BETTEMBOURG;23-02-2019 08:00:00;23-02-2019 18:00:00;23-02-2019 18:32:00;24-02-2019 06:00:00;BTG-SETE;2019-02-23;;;;;;;;3.0;14478.0
3361;23;08;2;2019;02-2019;14612;56;30107;1;Arrivee;1;24-01-2019 00:00:00;3.0;30127;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;23-02-2019 18:00:00;23-02-2019 19:44:00;23-02-2019 20:26:00;24-02-2019 10:44:00;BTG-LB;2019-02-23;;;;;;;;3.0;14632.0
3362;23;08;2;2019;02-2019;14612;56;30107;1;Arrivee;1;24-01-2019 00:00:00;3.0;30127;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;23-02-2019 18:00:00;23-02-2019 19:44:00;23-02-2019 20:26:00;24-02-2019 10:44:00;BTG-LB;2019-02-23;20:26:00;10:44:00;1881.0;2130.0;0.0;;56.0;3.0;14632.0
3363;23;08;2;2019;02-2019;14624;3;30006;1;Arrivee;1;24-01-2019 00:00:00;3.0;30006;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;23-02-2019 18:00:00;22-02-2019 21:50:00;23-02-2019 21:28:00;24-02-2019 12:02:00;LB-BTG;2019-02-23;21:28:00;12:02:00;1881.0;2126.0;0.0;;3.0;3.0;14644.0
3364;23;08;2;2019;02-2019;14624;3;30006;1;Arrivee;1;24-01-2019 00:00:00;3.0;30006;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;23-02-2019 18:00:00;22-02-2019 21:50:00;23-02-2019 21:28:00;24-02-2019 12:02:00;LB-BTG;2019-02-23;;;;;;;;3.0;14644.0
3365;23;12;3;2019;03-2019;14565;73;30301;1;Arrivee;1;21-02-2019 00:00:00;3.0;30301;LE BOULOU;5;1500;0;CALAIS/LE BOULOU;22-03-2019 20:00:00;23-03-2019 02:03:00;23-03-2019 02:36:00;24-03-2019 00:48:00;CAL-LB;2019-03-23;02:36:00;00:48:00;1909.0;3089.0;0.0;;73.0;;14585.0
3366;23;12;3;2019;03-2019;14565;73;30301;1;Arrivee;1;21-02-2019 00:00:00;3.0;30301;LE BOULOU;5;1500;0;CALAIS/LE BOULOU;22-03-2019 20:00:00;23-03-2019 02:03:00;23-03-2019 02:36:00;24-03-2019 00:48:00;CAL-LB;2019-03-23;;;;;;;;;14585.0
3367;23;12;3;2019;03-2019;15077;401;CM-30301;1;Arrivee;1;21-02-2019 00:00:00;3.0;30301;MACON;30;810;0;CALAIS/MACON-VILLE;22-03-2019 19:00:00;22-03-2019 15:19:00;23-03-2019 02:36:00;23-03-2019 13:45:00;CAL-MAC;2019-03-23;;;;;;;;3.0;15097.0
3368;23;12;3;2019;03-2019;15077;401;CM-30301;1;Arrivee;1;21-02-2019 00:00:00;3.0;30301;MACON;30;810;0;CALAIS/MACON-VILLE;22-03-2019 19:00:00;22-03-2019 15:19:00;23-03-2019 02:36:00;23-03-2019 13:45:00;CAL-MAC;2019-03-23;02:36:00;13:45:00;1909.0;15067.0;0.0;;401.0;3.0;15097.0
3369;23;12;3;2019;03-2019;14790;410;BB-30101;1;Arrivee;1;21-02-2019 00:00:00;3.0;42186;BARCELONE;26;1220;0;BETTEMBOURG/BARCELONA;22-03-2019 23:00:00;23-03-2019 04:12:00;23-03-2019 05:32:00;24-03-2019 01:35:00;BTG-BCN;2019-03-23;;;;;;;;;14810.0
3370;23;12;3;2019;03-2019;14814;380;BP-30101;1;Arrivee;1;21-02-2019 00:00:00;3.0;30101;PERPIGNAN;28;1020;0;BETTEMBOURG/PERPIGNAN-ROUSSILLON;22-03-2019 23:00:00;23-03-2019 04:44:00;23-03-2019 05:32:00;23-03-2019 18:44:00;BTG-PPN;2019-03-23;;;;;;;;3.0;14834.0
3371;23;12;3;2019;03-2019;14739;214;30006;1;Arrivee;1;20-02-2019 00:00:00;3.0;548300;Perpignan;1;1040;1;BETTEMBOURG/LE BOULOU;22-03-2019 18:00:00;21-03-2019 21:10:00;23-03-2019 06:00:00;23-03-2019 12:02:00;LB-BTG;2019-03-23;;;;;;;;3.0;14759.0
3372;23;12;3;2019;03-2019;15093;406;BM-30200;1;Arrivee;0;21-02-2019 00:00:00;3.0;30220;MACON;33;590;1;MACON-VILLE/LE BOULOU;22-03-2019 21:00:00;23-03-2019 12:42:00;23-03-2019 13:30:00;23-03-2019 21:36:00;LBP - MAC;2019-03-23;;;;;;;;3.0;
3373;23;12;3;2019;03-2019;15093;406;BM-30200;1;Arrivee;0;21-02-2019 00:00:00;3.0;30220;MACON;33;590;1;MACON-VILLE/LE BOULOU;22-03-2019 21:00:00;23-03-2019 12:42:00;23-03-2019 13:30:00;23-03-2019 21:36:00;LBP - MAC;2019-03-23;13:30:00;21:36:00;1909.0;15083.0;0.0;;406.0;3.0;
3374;23;12;3;2019;03-2019;14595;78;30200;1;Arrivee;1;21-02-2019 00:00:00;3.0;30220;CALAIS;6;1500;1;CALAIS/LE BOULOU;23-03-2019 03:00:00;23-03-2019 11:44:00;23-03-2019 13:30:00;24-03-2019 09:02:00;LB-CAL;2019-03-23;;;;;;;;;14615.0
3375;23;12;3;2019;03-2019;14595;78;30200;1;Arrivee;1;21-02-2019 00:00:00;3.0;30220;CALAIS;6;1500;1;CALAIS/LE BOULOU;23-03-2019 03:00:00;23-03-2019 11:44:00;23-03-2019 13:30:00;24-03-2019 09:02:00;LB-CAL;2019-03-23;13:30:00;09:02:00;1909.0;3047.0;0.0;;78.0;;14615.0
3376;23;12;3;2019;03-2019;14669;6;30105;1;Arrivee;1;21-02-2019 00:00:00;3.0;30105;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;23-03-2019 12:30:00;23-03-2019 15:06:00;23-03-2019 16:03:00;24-03-2019 07:13:00;BTG-LB;2019-03-23;16:03:00;07:13:00;1909.0;2129.0;0.0;;6.0;3.0;14689.0
3377;23;12;3;2019;03-2019;14669;6;30105;1;Arrivee;1;21-02-2019 00:00:00;3.0;30105;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;23-03-2019 12:30:00;23-03-2019 15:06:00;23-03-2019 16:03:00;24-03-2019 07:13:00;BTG-LB;2019-03-23;;;;;;;;3.0;14689.0
3378;23;12;3;2019;03-2019;15061;398;MB-30301;1;Arrivee;1;21-02-2019 00:00:00;3.0;30301;LE BOULOU;32;590;0;MACON-VILLE/LE BOULOU;23-03-2019 11:00:00;23-03-2019 12:26:00;23-03-2019 16:14:00;24-03-2019 00:48:00;MAC - LBP;2019-03-23;16:14:00;00:48:00;1909.0;15051.0;0.0;;398.0;3.0;15081.0
3379;23;12;3;2019;03-2019;15061;398;MB-30301;1;Arrivee;1;21-02-2019 00:00:00;3.0;30301;LE BOULOU;32;590;0;MACON-VILLE/LE BOULOU;23-03-2019 11:00:00;23-03-2019 12:26:00;23-03-2019 16:14:00;24-03-2019 00:48:00;MAC - LBP;2019-03-23;;;;;;;;3.0;15081.0
3380;23;12;3;2019;03-2019;14466;329;30521;1;Arrivee;1;21-02-2019 00:00:00;3.0;30521;SETE;23;900;0;SETE/BETTEMBOURG;23-03-2019 08:00:00;23-03-2019 18:00:00;23-03-2019 18:32:00;24-03-2019 06:00:00;BTG-SETE;2019-03-23;;;;;;;;3.0;14486.0
3381;23;12;3;2019;03-2019;14686;56;30107;1;Arrivee;1;21-02-2019 00:00:00;3.0;30127;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;23-03-2019 18:00:00;23-03-2019 19:44:00;23-03-2019 20:26:00;24-03-2019 10:44:00;BTG-LB;2019-03-23;20:26:00;10:44:00;1909.0;2130.0;1.0;;56.0;3.0;14706.0
3382;23;12;3;2019;03-2019;14686;56;30107;1;Arrivee;1;21-02-2019 00:00:00;3.0;30127;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;23-03-2019 18:00:00;23-03-2019 19:44:00;23-03-2019 20:26:00;24-03-2019 10:44:00;BTG-LB;2019-03-23;;;;;;;;3.0;14706.0
3383;23;12;3;2019;03-2019;14740;3;30006;1;Arrivee;0;21-02-2019 00:00:00;3.0;30006;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;23-03-2019 18:00:00;23-03-2019 21:50:00;23-03-2019 21:28:00;24-03-2019 15:33:00;LB-BTG;2019-03-23;;;;;;;;3.0;14760.0
